0207                 61-90 AVERAGE     0     1     5    35   133   354   462   394   249    70     3     0  1706
0207                       STD DEV   0.0   0.1   0.7   2.4   4.0   6.1   4.3   4.3   4.4   3.1   0.3   0.0  1.20
0207                 71-00 AVERAGE     0     1     7    38   148   373   467   412   271    74     4     0  1793
0207                       STD DEV   0.0   0.2   0.7   2.5   5.6   6.4   4.6   4.9   5.6   2.9   0.5   0.0  1.86
0301                 31-00 AVERAGE     0     1    10    23   102   269   417   388   192    43     2     0  1447
0301                       STD DEV   0.1   0.2   1.0   1.8   4.4   6.8   7.5   8.6   6.5   2.8   0.3   0.0  2.38
0301                 31-60 AVERAGE     0     1    10    25   106   294   433   413   213    52     2     0  1549
0301                       STD DEV   0.2   0.2   1.1   2.1   3.8   7.7   8.3   9.2   6.8   3.0   0.3   0.0  2.40
0301                 41-70 AVERAGE     0     0     9    31   110   276   412   385   190    48     2     0  1461
0301                       STD DEV   0.0   0.1   1.1   2.2   4.4   7.0   7.7   8.1   5.0   3.4   0.2   0.0  2.20
0301                 51-80 AVERAGE     0     1     9    26   106   267   415   373   192    42     2     0  1431
0301                       STD DEV   0.0   0.2   1.0   2.0   4.6   7.7   8.0   7.2   6.0   2.9   0.3   0.0  2.38
0301                 61-90 AVERAGE     0     0    10    24    99   251   404   362   179    36     2     0  1368
0301                       STD DEV   0.1   0.1   0.9   1.8   4.7   5.4   7.0   6.8   5.7   2.7   0.3   0.1  2.01
0301                 71-00 AVERAGE     0     1     9    18    94   250   403   374   178    34     2     0  1365
0301                       STD DEV   0.1   0.2   0.7   1.4   4.5   6.1   6.7   8.1   6.5   1.7   0.4   0.1  2.12
0302                 31-00 AVERAGE     0     1    12    24   116   292   434   398   198    43     1     0  1520
0302                       STD DEV   0.1   0.2   1.1   1.8   4.7   6.4   6.8   8.2   6.6   2.7   0.2   0.0  2.28
0302                 31-60 AVERAGE     0     1    12    25   121   315   444   420   216    51     1     0  1607
0302                       STD DEV   0.1   0.2   1.3   2.0   4.2   7.1   7.4   8.5   7.3   2.7   0.2   0.0  2.34
0302                 41-70 AVERAGE     0     0    10    30   121   295   422   389   188    45     1     0  1501
0302                       STD DEV   0.0   0.1   1.2   2.1   4.7   6.4   6.7   7.7   4.9   3.1   0.2   0.0  2.01
0302                 51-80 AVERAGE     0     1    10    26   118   285   427   385   193    40     1     0  1485
0302                       STD DEV   0.0   0.2   1.0   2.0   4.9   7.1   7.0   7.1   5.9   2.9   0.2   0.0  2.20
0302                 61-90 AVERAGE     0     0    12    23   110   274   424   376   187    36     2     0  1445
0302                       STD DEV   0.1   0.1   1.0   1.8   5.0   5.4   6.6   6.9   5.8   2.8   0.2   0.1  1.98
0302                 71-00 AVERAGE     0     1    12    19   109   277   430   392   188    35     2     0  1466
0302                       STD DEV   0.1   0.2   0.8   1.5   4.9   5.9   6.1   8.0   6.1   1.9   0.3   0.1  2.10
0303                 31-00 AVERAGE     1     1    15    35   163   363   486   440   233    58     3     0  1799
0303                       STD DEV   0.2   0.2   1.3   2.2   5.6   6.1   6.2   7.2   6.7   3.2   0.3   0.1  1.98
0303                 31-60 AVERAGE     1     1    14    33   157   365   478   456   244    64     2     0  1816
0303                       STD DEV   0.2   0.3   1.5   2.1   4.5   7.1   6.0   7.2   7.1   3.2   0.3   0.1  1.88
0303                 41-70 AVERAGE     0     1    13    39   164   358   467   430   220    59     2     0  1753
0303                       STD DEV   0.1   0.2   1.3   2.3   5.5   6.6   6.1   7.0   5.4   3.5   0.2   0.1  1.79
0303                 51-80 AVERAGE     0     1    13    37   165   358   482   425   227    55     2     0  1767
0303                       STD DEV   0.1   0.2   1.2   2.3   5.9   7.2   6.7   6.5   6.3   3.4   0.3   0.1  2.10
0303                 61-90 AVERAGE     0     1    16    37   165   360   490   424   228    54     3     1  1778
0303                       STD DEV   0.1   0.2   1.2   2.3   6.4   5.3   6.7   6.9   6.5   3.4   0.3   0.2  2.09
0303                 71-00 AVERAGE     0     2    16    34   165   365   502   439   231    54     3     0  1812
0303                       STD DEV   0.1   0.3   1.0   2.2   6.1   5.8   6.2   7.3   6.7   2.9   0.4   0.2  2.15
0304                 31-00 AVERAGE     0     1    14    31   146   335   478   451   251    67     2     0  1776
0304                       STD DEV   0.1   0.2   1.2   2.1   5.0   6.6   6.8   8.7   7.3   3.5   0.3   0.1  2.43
0304                 31-60 AVERAGE     0     1    12    30   146   347   481   464   267    77     2     0  1829
0304                       STD DEV   0.1   0.2   1.3   2.1   4.5   7.6   7.5   9.2   7.8   3.7   0.3   0.1  2.61
0304                 41-70 AVERAGE     0     1    11    36   149   331   461   434   238    67     2     0  1729
0304                       STD DEV   0.1   0.1   1.2   2.3   4.8   6.6   6.7   7.9   5.6   4.0   0.3   0.0  2.17
0304                 51-80 AVERAGE     0     1    12    34   152   332   474   438   249    63     2     0  1758
0304                       STD DEV   0.1   0.2   1.1   2.2   5.3   7.2   7.2   7.2   7.0   3.7   0.3   0.0  2.36
0304                 61-90 AVERAGE     0     1    15    34   144   326   472   434   240    58     3     0  1728
0304                       STD DEV   0.0   0.2   1.1   2.3   5.2   5.5   6.4   7.0   6.7   3.4   0.3   0.1  2.11
0304                 71-00 AVERAGE     0     2    15    29   143   328   478   451   244    58     3     0  1751
0304                       STD DEV   0.0   0.3   0.9   2.0   5.4   6.1   6.2   8.5   7.3   2.4   0.4   0.1  2.24
0305                 31-00 AVERAGE     1     2    17    41   163   360   494   466   265    70     3     1  1883
0305                       STD DEV   0.2   0.3   1.4   2.5   5.3   6.4   6.4   8.4   7.2   3.5   0.4   0.4  2.43
0305                 31-60 AVERAGE     1     2    16    43   166   379   505   493   287    81     2     2  1978
0305                       STD DEV   0.3   0.3   1.6   2.6   5.0   7.3   6.4   8.6   7.5   3.6   0.3   0.5  2.42
0305                 41-70 AVERAGE     1     2    15    50   170   364   487   462   258    74     3     2  1886
0305                       STD DEV   0.2   0.3   1.5   2.8   5.2   6.8   6.3   7.7   5.7   4.1   0.3   0.5  2.27
0305                 51-80 AVERAGE     1     2    16    45   167   355   492   454   262    68     2     1  1865
0305                       STD DEV   0.2   0.3   1.4   2.8   5.5   7.4   6.7   7.4   6.9   3.8   0.3   0.2  2.50
0305                 61-90 AVERAGE     0     2    18    43   158   344   482   440   251    61     3     1  1803
0305                       STD DEV   0.1   0.3   1.4   2.6   5.3   5.2   6.4   6.7   6.6   3.5   0.4   0.3  2.08
0305                 71-00 AVERAGE     0     2    18    36   156   347   490   454   253    60     3     1  1820
0305                       STD DEV   0.1   0.3   1.1   2.2   5.7   5.9   6.4   8.2   6.9   2.7   0.4   0.3  2.28
