0306                       STD DEV  14.6  12.3  10.3   5.4   2.0   0.1   0.0   0.1   1.3   5.6   8.4  13.3  2.79
0306                 71-00 AVERAGE   808   580   400   152    32     1     0     0    19   152   415   698  3255
0306                       STD DEV  14.6  12.6   8.6   5.5   2.0   0.1   0.0   0.1   1.3   4.9   9.2  13.4  3.01
0307                 31-00 AVERAGE   711   532   387   138    31     1     0     0    12   130   399   643  2985
0307                       STD DEV  12.6  10.5  10.0   4.8   1.8   0.1   0.0   0.1   0.9   4.9   8.5  11.2  2.50
0307                 31-60 AVERAGE   668   523   397   133    29     0     0     0     9   115   409   625  2908
0307                       STD DEV  12.5  10.6  11.4   4.1   1.7   0.1   0.0   0.0   0.6   4.6   7.6  10.1  2.60
0307                 41-70 AVERAGE   703   540   416   125    27     0     0     0    11   126   396   645  2989
0307                       STD DEV  11.2  10.0  10.9   4.5   1.6   0.1   0.0   0.1   0.7   4.8   7.5   9.8  2.20
0307                 51-80 AVERAGE   732   547   398   130    28     1     0     0    12   135   402   639  3024
0307                       STD DEV  12.9  11.4  10.8   4.4   1.9   0.1   0.0   0.1   1.1   5.5   8.7   9.0  2.17
0307                 61-90 AVERAGE   758   556   375   129    31     1     0     0    14   140   376   657  3036
0307                       STD DEV  12.7  11.1   9.5   4.5   1.8   0.1   0.0   0.1   1.1   5.2   8.4  12.2  2.15
0307                 71-00 AVERAGE   738   529   368   151    35     1     0     1    15   144   398   657  3036
0307                       STD DEV  12.3  10.9   7.9   5.4   2.1   0.1   0.0   0.1   1.1   4.8   9.5  12.5  2.50
0308                 31-00 AVERAGE   685   507   358   115    23     0     0     0    12   128   380   618  2827
0308                       STD DEV  12.8  10.6  10.0   4.4   1.6   0.1   0.0   0.1   0.9   4.8   8.1  11.6  2.67
0308                 31-60 AVERAGE   637   493   364   110    20     0     0     0     8   108   382   593  2715
0308                       STD DEV  12.4  10.7  11.3   3.8   1.5   0.0   0.0   0.0   0.6   4.8   7.6  10.3  2.58
0308                 41-70 AVERAGE   674   512   381   104    19     0     0     0    11   122   378   617  2819
